# objname, z, logm_median, logm_errup, logm_errdown, logsfr_median, logsfr_errup, logsfr_errdown, fagn_median, fagn_errup, fagn_errdown, fmir_median, fmir_errup, fmir_errdown, ssfr_100_median, ssfr_100_errup, ssfr_100_errdown, massmet_2_median, massmet_2_errup, massmet_2_errdown, dust2_median, dust2_errup, dust2_errdown, avg_age_median, avg_age_errup, avg_age_errdown 
528690,0.482,8.969,9.069,8.870,-0.617,-0.480,-0.751,0.002,0.026,0.000,0.022,0.273,0.001,-9.597,-9.428,-9.751,-0.629,-0.335,-1.058,0.189,0.304,0.098,3.158,3.918,2.093
528716,0.184,8.806,8.850,8.769,-1.251,-1.093,-1.428,0.001,0.005,0.000,0.020,0.125,0.002,-10.058,-9.910,-10.232,-0.703,-0.585,-0.839,0.052,0.104,0.018,5.755,6.441,5.235
528738,0.757,9.957,9.968,9.946,-1.511,-0.690,-3.388,0.000,0.001,0.000,0.001,0.008,0.000,-11.467,-10.646,-13.338,-1.969,-1.954,-1.977,0.989,1.006,0.972,0.530,0.582,0.523
528749,0.468,9.856,9.879,9.839,-3.214,-2.285,-5.360,0.000,0.001,0.000,0.003,0.022,0.001,-13.073,-12.149,-15.212,-1.966,-1.947,-1.976,0.309,0.327,0.287,5.868,6.447,5.490
528750,0.724,9.637,9.705,9.576,0.259,0.363,0.176,0.001,0.004,0.000,0.006,0.034,0.001,-9.369,-9.271,-9.476,-0.918,-0.684,-1.189,0.485,0.580,0.389,3.275,3.624,2.832
528785,0.664,9.139,9.192,9.072,-0.964,-0.647,-1.303,0.001,0.007,0.000,0.009,0.117,0.001,-10.112,-9.753,-10.471,-0.016,0.126,-0.276,0.146,0.294,0.051,3.891,4.460,3.326
528793,0.495,10.365,10.397,10.333,0.131,0.280,-0.013,0.001,0.006,0.000,0.008,0.055,0.001,-10.235,-10.067,-10.399,-0.393,-0.216,-0.567,0.511,0.615,0.385,4.751,5.107,4.411
528829,0.540,11.112,11.156,11.083,0.666,0.816,0.515,0.003,0.020,0.000,0.024,0.158,0.001,-10.448,-10.282,-10.624,-0.090,0.068,-0.305,0.624,0.734,0.536,4.753,5.259,4.405
528862,0.418,10.245,10.285,10.213,-0.029,0.050,-0.112,0.001,0.002,0.000,0.015,0.042,0.005,-10.277,-10.173,-10.391,-0.569,-0.475,-0.671,0.120,0.160,0.076,6.299,7.026,5.437
528874,0.447,8.906,8.971,8.819,-1.709,-1.180,-2.557,0.001,0.010,0.000,0.007,0.096,0.000,-10.608,-10.041,-11.498,-1.817,-1.578,-1.932,0.710,0.852,0.573,4.558,5.424,3.503
528875,0.403,8.639,8.756,8.528,-0.786,-0.541,-1.214,0.002,0.059,0.000,0.012,0.432,0.000,-9.427,-9.106,-9.936,-1.466,-1.070,-1.789,0.429,0.542,0.265,3.124,4.173,2.047
528883,0.349,9.101,9.161,9.030,-0.681,-0.551,-0.811,0.001,0.012,0.000,0.013,0.118,0.001,-9.774,-9.622,-9.947,-0.795,-0.570,-1.060,0.370,0.477,0.265,5.405,6.107,4.746
528919,0.430,10.379,10.422,10.356,-2.618,-1.861,-4.328,0.001,0.010,0.000,0.023,0.172,0.002,-13.008,-12.237,-14.718,-0.491,-0.366,-0.713,0.125,0.242,0.057,6.031,6.908,5.629
528930,0.351,9.890,9.932,9.847,-0.005,0.107,-0.119,0.001,0.004,0.000,0.007,0.050,0.001,-9.898,-9.763,-10.025,-0.593,-0.418,-0.752,0.299,0.362,0.223,4.929,5.417,4.476
528936,0.677,10.888,10.906,10.870,0.176,0.363,-0.071,0.000,0.002,0.000,0.007,0.027,0.002,-10.712,-10.518,-10.966,-0.379,-0.199,-0.507,0.538,0.615,0.435,4.553,4.852,4.305
528940,0.640,10.556,10.606,10.501,1.337,1.624,1.178,0.002,0.012,0.000,0.017,0.089,0.001,-9.221,-8.884,-9.420,0.094,0.156,-0.012,0.959,1.095,0.843,2.905,3.412,2.391
528942,0.772,9.718,9.786,9.649,0.587,0.786,0.389,0.001,0.013,0.000,0.007,0.090,0.001,-9.131,-8.884,-9.395,-0.735,-0.560,-0.900,0.623,0.716,0.497,2.643,3.048,2.109
528953,0.298,8.903,8.925,8.878,-3.569,-2.844,-5.347,0.000,0.001,0.000,0.002,0.012,0.000,-12.473,-11.741,-14.257,-1.945,-1.893,-1.969,0.783,0.829,0.741,6.438,6.934,6.005
528976,0.455,9.193,9.260,9.131,-0.537,-0.387,-0.662,0.001,0.003,0.000,0.017,0.087,0.002,-9.739,-9.575,-9.878,-0.844,-0.672,-1.069,0.042,0.091,0.014,4.546,5.428,3.903
528982,0.657,9.923,9.984,9.858,0.499,0.599,0.396,0.001,0.004,0.000,0.007,0.035,0.001,-9.423,-9.285,-9.558,-0.763,-0.585,-0.963,0.604,0.689,0.508,3.180,3.584,2.731
528990,0.546,9.236,9.302,9.164,-0.265,0.214,-0.423,0.758,1.092,0.125,0.898,0.958,0.559,-9.501,-8.997,-9.686,-0.713,-0.415,-0.974,0.133,0.626,0.033,3.213,3.712,2.241
528999,0.300,10.386,10.464,10.335,0.349,0.444,0.194,0.011,0.036,0.001,0.120,0.320,0.015,-10.071,-9.950,-10.182,-0.615,-0.526,-0.728,0.276,0.320,0.232,6.451,7.435,5.511
529010,0.703,9.936,9.952,9.920,0.276,0.423,0.112,0.000,0.001,0.000,0.001,0.004,0.000,-9.656,-9.507,-9.830,-1.968,-1.953,-1.976,0.984,1.001,0.966,0.525,0.591,0.510
529032,0.670,9.384,9.465,9.296,-0.127,0.059,-0.317,0.016,0.100,0.000,0.168,0.588,0.004,-9.513,-9.272,-9.752,-1.027,-0.775,-1.345,0.222,0.352,0.096,3.217,3.782,2.529
529049,0.495,9.490,9.570,9.431,-0.252,-0.105,-0.406,0.001,0.006,0.000,0.009,0.085,0.001,-9.749,-9.581,-9.920,-0.672,-0.367,-1.029,0.230,0.363,0.113,3.879,4.437,3.226
529067,0.363,8.762,8.822,8.697,-1.266,-1.125,-1.416,0.001,0.006,0.000,0.016,0.137,0.001,-10.032,-9.872,-10.186,-1.095,-0.892,-1.339,0.052,0.113,0.017,4.893,5.522,4.199
529082,0.301,9.818,9.858,9.781,0.327,0.444,0.232,0.024,0.057,0.004,0.160,0.306,0.040,-9.490,-9.361,-9.609,-0.336,-0.180,-0.516,0.603,0.693,0.515,4.708,5.343,4.117
529084,0.234,9.234,9.269,9.204,-0.796,-0.644,-0.927,0.000,0.002,0.000,0.006,0.048,0.001,-10.027,-9.885,-10.161,-0.649,-0.551,-0.760,0.039,0.084,0.014,5.576,6.134,5.103
529103,0.715,10.415,10.437,10.384,0.548,0.663,0.428,0.001,0.005,0.000,0.009,0.049,0.001,-9.870,-9.745,-9.990,-0.347,-0.241,-0.478,0.401,0.487,0.298,4.149,4.412,3.868
529105,0.769,9.550,9.721,9.391,0.792,0.948,0.426,0.001,0.004,0.000,0.004,0.031,0.000,-8.844,-8.510,-9.149,-0.527,-0.313,-1.034,0.442,0.719,0.265,2.333,2.848,1.431
529132,0.276,8.646,8.734,8.557,-0.918,-0.780,-1.086,0.001,0.013,0.000,0.013,0.163,0.001,-9.582,-9.400,-9.753,-1.122,-0.830,-1.438,0.206,0.317,0.106,4.497,5.151,3.825
529135,0.660,9.537,9.647,9.433,0.460,0.595,0.300,0.000,0.009,0.000,0.003,0.059,0.000,-9.070,-8.858,-9.326,-0.910,-0.740,-1.083,0.644,0.749,0.511,2.452,3.320,1.561
529158,0.708,9.560,9.617,9.499,-0.023,0.075,-0.129,0.072,0.127,0.041,0.665,0.809,0.428,-9.581,-9.451,-9.710,-1.190,-0.976,-1.424,0.060,0.145,0.018,3.716,4.180,3.289
529178,0.098,8.376,8.396,8.357,-4.460,-3.661,-6.203,0.000,0.001,0.000,0.001,0.008,0.000,-12.835,-12.035,-14.578,-1.948,-1.900,-1.970,0.825,0.853,0.798,7.731,8.289,7.276
529203,0.364,9.247,9.321,9.187,-0.587,-0.453,-0.720,0.001,0.011,0.000,0.011,0.127,0.001,-9.845,-9.679,-10.001,-0.882,-0.686,-1.163,0.269,0.355,0.182,4.702,5.320,4.129
529266,0.290,10.901,10.942,10.868,-0.329,-0.105,-0.561,0.001,0.003,0.000,0.010,0.042,0.001,-11.229,-10.979,-11.502,-0.089,-0.018,-0.165,0.196,0.246,0.149,7.237,8.140,6.369
529338,0.320,8.719,8.786,8.643,-1.581,-1.315,-1.913,0.001,0.017,0.000,0.015,0.206,0.001,-10.300,-10.006,-10.661,-1.125,-0.853,-1.463,0.283,0.408,0.154,5.371,6.112,4.580
529350,0.284,8.849,8.874,8.825,-3.513,-2.800,-5.144,0.000,0.001,0.000,0.002,0.015,0.000,-12.359,-11.642,-13.983,-1.940,-1.886,-1.967,0.770,0.816,0.726,6.554,7.099,6.146
529353,0.560,11.153,11.172,11.133,0.734,0.882,0.589,0.001,0.005,0.000,0.010,0.060,0.001,-10.420,-10.269,-10.570,-0.277,-0.195,-0.370,0.347,0.407,0.299,5.048,5.352,4.782
529367,0.500,10.644,10.680,10.609,0.805,0.903,0.693,0.000,0.003,0.000,0.003,0.024,0.000,-9.838,-9.717,-9.976,-0.131,-0.017,-0.277,0.597,0.674,0.532,4.291,4.822,3.841
529388,0.401,9.135,9.204,9.062,-1.857,-1.390,-2.584,0.001,0.013,0.000,0.013,0.181,0.001,-11.005,-10.510,-11.746,-0.892,-0.570,-1.303,0.359,0.533,0.190,5.136,5.776,4.392
529395,0.440,10.666,10.690,10.628,-1.526,-1.090,-2.688,0.000,0.001,0.000,0.002,0.016,0.000,-12.185,-11.742,-13.361,-0.434,-0.295,-0.555,0.391,0.458,0.312,8.002,8.382,7.125
529396,0.130,9.231,9.267,9.184,-0.450,-0.315,-0.559,0.012,0.060,0.003,0.176,0.512,0.051,-9.681,-9.523,-9.807,-0.431,-0.317,-0.556,0.159,0.208,0.071,5.050,5.670,4.380
529402,0.644,9.823,9.835,9.811,-0.134,0.062,-0.350,0.000,0.001,0.000,0.001,0.005,0.000,-9.958,-9.754,-10.176,-1.966,-1.947,-1.976,0.965,0.983,0.944,0.547,0.635,0.531
529417,0.546,9.809,9.857,9.759,0.240,0.365,0.119,0.001,0.011,0.000,0.012,0.148,0.001,-9.571,-9.437,-9.703,-0.692,-0.502,-0.880,0.156,0.248,0.076,3.440,3.978,2.882
529419,0.571,9.550,9.605,9.496,-0.218,-0.081,-0.355,0.001,0.005,0.000,0.020,0.144,0.002,-9.764,-9.628,-9.905,-1.247,-1.068,-1.427,0.037,0.083,0.012,3.961,4.474,3.469
529453,0.088,8.349,8.394,8.301,-1.442,-1.338,-1.576,0.000,0.003,0.000,0.021,0.133,0.002,-9.793,-9.684,-9.923,-0.841,-0.733,-0.948,0.013,0.030,0.004,5.945,6.613,5.298
529459,0.749,9.351,9.424,9.272,-0.380,-0.165,-0.603,0.000,0.007,0.000,0.006,0.081,0.001,-9.741,-9.478,-9.985,-0.529,-0.225,-0.914,0.248,0.432,0.108,3.515,4.083,2.903
529482,0.298,9.748,9.784,9.718,-0.166,0.012,-0.299,0.001,0.005,0.000,0.006,0.051,0.001,-9.919,-9.731,-10.058,-0.289,-0.129,-0.440,0.442,0.546,0.336,5.535,6.094,5.047
529498,0.366,8.972,9.144,8.840,-0.723,-0.507,-0.860,0.063,0.251,0.010,0.434,0.714,0.104,-9.724,-9.379,-9.959,-0.903,-0.335,-1.514,0.380,0.550,0.236,3.635,4.574,2.743
529514,0.786,10.727,10.771,10.687,1.589,1.669,1.506,0.000,0.005,0.000,0.003,0.035,0.000,-9.146,-9.035,-9.250,-0.478,-0.364,-0.576,1.147,1.202,1.086,1.681,2.143,1.185
529575,0.369,9.072,9.114,9.029,-0.322,-0.224,-0.410,0.001,0.004,0.000,0.008,0.041,0.002,-9.394,-9.274,-9.509,-0.348,-0.215,-0.520,0.137,0.188,0.103,4.075,4.429,3.664
529585,0.730,9.846,9.907,9.778,0.689,0.850,0.554,0.000,0.006,0.000,0.004,0.042,0.000,-9.152,-8.950,-9.326,0.040,0.139,-0.129,0.340,0.432,0.269,3.169,3.666,2.716
529611,0.607,9.754,9.786,9.723,-0.445,-0.300,-0.558,0.000,0.002,0.000,0.009,0.052,0.002,-10.198,-10.059,-10.309,-1.526,-1.423,-1.647,0.025,0.058,0.007,4.620,4.989,4.298
529650,0.783,9.317,9.406,9.229,-0.231,-0.064,-0.392,1.372,1.757,1.025,0.919,0.942,0.884,-9.556,-9.314,-9.765,-0.906,-0.670,-1.117,0.318,0.431,0.234,3.437,4.216,2.882
529686,0.525,10.735,10.770,10.702,0.925,1.017,0.823,0.052,0.082,0.027,0.252,0.337,0.164,-9.817,-9.707,-9.923,-0.395,-0.213,-0.565,1.311,1.424,1.208,4.280,4.503,4.018
529698,0.229,8.760,8.802,8.713,-1.435,-1.258,-1.655,0.000,0.001,0.000,0.007,0.051,0.001,-10.200,-10.014,-10.413,-1.490,-1.340,-1.657,0.045,0.091,0.016,5.532,6.084,5.000
529716,0.588,9.137,9.235,9.027,-0.436,-0.259,-0.590,0.006,0.075,0.000,0.077,0.587,0.002,-9.577,-9.336,-9.759,-1.047,-0.716,-1.430,0.138,0.263,0.047,3.071,3.787,2.242
529721,0.422,9.314,9.439,9.218,-0.416,-0.336,-0.526,0.013,0.069,0.001,0.127,0.424,0.005,-9.761,-9.592,-9.905,-1.204,-0.822,-1.774,0.268,0.368,0.167,3.890,4.481,3.300
529731,0.309,9.786,9.827,9.745,-0.039,0.061,-0.127,0.000,0.002,0.000,0.002,0.020,0.000,-9.827,-9.705,-9.927,-0.544,-0.409,-0.711,0.324,0.401,0.268,5.347,6.053,4.856
529737,0.666,10.301,10.345,10.259,-2.040,-1.432,-3.469,0.237,1.172,0.158,0.822,0.947,0.728,-12.346,-11.730,-13.788,-0.368,-0.145,-0.561,0.281,0.421,0.156,4.672,5.013,4.300
529739,0.707,11.013,11.052,10.980,1.244,1.323,1.140,0.000,0.002,0.000,0.002,0.016,0.000,-9.785,-9.672,-9.879,0.020,0.084,-0.100,0.699,0.765,0.628,3.640,4.099,3.128
529748,0.198,8.717,8.802,8.632,-0.713,-0.536,-0.916,0.008,0.023,0.000,0.170,0.469,0.002,-9.446,-9.189,-9.671,-0.556,-0.447,-0.770,0.060,0.113,0.021,4.607,5.518,3.717
529753,0.524,10.713,10.746,10.679,0.841,1.005,0.678,0.000,0.014,0.000,0.004,0.104,0.000,-9.875,-9.693,-10.047,-0.043,0.100,-0.305,0.981,1.106,0.896,4.228,4.630,3.816
529791,0.665,10.161,10.218,10.097,0.399,0.571,0.228,0.001,0.006,0.000,0.006,0.064,0.001,-9.764,-9.561,-9.964,-0.811,-0.517,-1.039,0.482,0.613,0.327,3.590,4.138,3.070
529794,0.526,9.492,9.551,9.443,-0.407,-0.253,-0.560,0.001,0.012,0.000,0.020,0.184,0.001,-9.906,-9.730,-10.080,-0.667,-0.450,-0.971,0.167,0.304,0.064,3.770,4.269,3.267
529796,0.571,9.702,9.769,9.636,-0.045,0.071,-0.168,0.002,0.021,0.000,0.027,0.211,0.002,-9.752,-9.605,-9.904,-0.731,-0.445,-0.999,0.377,0.515,0.217,3.523,4.060,2.702
529799,0.627,9.238,9.317,9.148,-0.455,-0.287,-0.613,0.000,0.003,0.000,0.008,0.059,0.001,-9.692,-9.497,-9.870,-1.075,-0.830,-1.366,0.084,0.184,0.027,3.451,4.003,2.747
529816,0.388,9.556,9.639,9.474,-0.229,-0.099,-0.358,0.001,0.006,0.000,0.005,0.048,0.001,-9.778,-9.597,-9.976,-0.802,-0.556,-1.077,0.502,0.592,0.403,4.510,5.145,3.840
529831,0.189,8.395,8.435,8.340,-3.220,-2.645,-4.318,0.000,0.002,0.000,0.003,0.025,0.000,-11.613,-11.021,-12.695,-1.865,-1.713,-1.943,0.873,0.957,0.794,6.640,7.327,5.850
529848,0.701,9.663,9.733,9.576,0.691,0.907,0.524,0.001,0.004,0.000,0.008,0.032,0.002,-8.965,-8.696,-9.199,-0.760,-0.621,-0.897,0.521,0.664,0.403,2.768,3.247,2.185
529854,0.562,11.233,11.306,11.212,-0.292,-0.116,-0.686,0.000,0.001,0.000,0.002,0.008,0.001,-11.550,-11.351,-11.930,-0.280,-0.101,-0.468,0.427,0.584,0.276,5.252,6.886,5.141
529855,0.379,10.987,11.010,10.961,1.684,1.752,1.588,0.661,0.695,0.625,0.875,0.882,0.867,-9.305,-9.230,-9.396,0.166,0.182,0.138,0.097,0.103,0.091,4.925,5.224,4.637
529859,0.618,11.015,11.050,10.979,0.678,0.840,0.499,0.000,0.003,0.000,0.003,0.025,0.000,-10.340,-10.156,-10.537,-0.041,0.097,-0.230,1.324,1.425,1.220,4.199,4.600,3.819
529862,0.272,8.722,8.758,8.677,-3.146,-2.486,-4.471,0.000,0.003,0.000,0.004,0.033,0.001,-11.871,-11.193,-13.202,-1.890,-1.763,-1.952,0.682,0.756,0.614,6.374,6.966,5.719
529869,0.700,10.283,10.358,10.182,0.939,1.085,0.793,0.000,0.005,0.000,0.004,0.047,0.001,-9.335,-9.111,-9.563,-0.174,0.074,-0.466,0.360,0.521,0.212,3.063,3.754,2.275
529888,0.346,8.579,8.641,8.512,-2.700,-2.123,-3.828,0.000,0.006,0.000,0.005,0.065,0.001,-11.279,-10.690,-12.432,-1.753,-1.479,-1.907,0.671,0.794,0.547,5.787,6.648,4.968
529894,0.485,9.069,9.175,9.010,-0.215,-0.097,-0.307,0.002,0.011,0.000,0.027,0.121,0.004,-9.293,-9.172,-9.409,-0.674,-0.213,-1.012,0.159,0.253,0.097,2.265,3.050,1.495
529903,0.762,10.524,10.551,10.502,-2.180,-1.417,-4.042,0.002,0.014,0.000,0.042,0.223,0.005,-12.711,-11.942,-14.576,-0.385,-0.243,-0.578,0.164,0.268,0.082,4.580,5.029,4.298
529915,0.230,9.418,9.462,9.365,-0.952,-0.758,-1.188,0.001,0.010,0.000,0.013,0.128,0.001,-10.368,-10.159,-10.624,-0.726,-0.520,-0.957,0.272,0.384,0.160,6.049,7.020,5.466
529923,0.342,9.141,9.192,9.089,-1.116,-0.971,-1.262,0.000,0.004,0.000,0.009,0.077,0.001,-10.258,-10.098,-10.413,-1.216,-1.022,-1.459,0.130,0.208,0.062,5.550,6.496,4.977
529934,0.096,8.377,8.412,8.334,-2.270,-2.109,-2.441,0.006,0.026,0.000,0.142,0.435,0.008,-10.647,-10.477,-10.826,-0.678,-0.566,-0.805,0.039,0.085,0.013,7.277,8.044,6.601
529951,0.292,9.266,9.308,9.222,-0.705,-0.577,-0.838,0.000,0.003,0.000,0.008,0.056,0.001,-9.977,-9.826,-10.113,-0.677,-0.542,-0.825,0.123,0.188,0.065,5.348,5.987,4.777
529953,0.229,8.711,8.798,8.638,-0.778,-0.588,-0.894,0.006,0.025,0.000,0.079,0.333,0.001,-9.478,-9.335,-9.611,-0.933,-0.635,-1.273,0.179,0.348,0.084,4.638,5.468,3.598
529956,0.525,11.020,11.040,10.950,-0.416,-0.247,-0.548,0.000,0.001,0.000,0.005,0.018,0.001,-11.431,-11.207,-11.568,-0.230,-0.166,-0.350,0.325,0.420,0.281,7.371,7.616,5.810
529984,0.420,9.664,9.706,9.613,0.330,0.403,0.261,0.001,0.007,0.000,0.012,0.051,0.001,-9.332,-9.219,-9.425,-0.108,-0.008,-0.225,0.297,0.352,0.246,3.893,4.329,3.400
530002,0.602,10.256,10.317,10.169,0.450,0.649,0.251,0.001,0.008,0.000,0.008,0.055,0.001,-9.815,-9.558,-10.029,-0.659,-0.461,-0.836,1.142,1.270,1.016,3.725,4.328,3.077
530004,0.785,9.804,9.993,9.677,0.995,1.090,0.879,0.001,0.008,0.000,0.014,0.071,0.001,-8.839,-8.624,-9.015,-0.662,-0.320,-1.032,0.277,0.409,0.195,2.191,2.804,1.563
530028,0.356,9.243,9.313,9.183,-0.427,-0.325,-0.544,0.002,0.016,0.000,0.015,0.140,0.001,-9.677,-9.547,-9.810,-0.872,-0.674,-1.115,0.444,0.523,0.349,4.882,5.414,4.336
530035,0.230,8.425,8.487,8.363,-2.405,-2.006,-3.035,0.001,0.008,0.000,0.009,0.118,0.001,-10.830,-10.406,-11.473,-1.106,-0.799,-1.475,0.323,0.482,0.159,6.166,6.923,5.426
530086,0.548,9.598,9.638,9.557,-0.153,0.028,-0.286,0.000,0.005,0.000,0.005,0.065,0.000,-9.743,-9.558,-9.898,-0.603,-0.446,-0.792,0.231,0.350,0.138,4.257,4.653,3.881
530110,0.461,10.591,10.612,10.567,0.191,0.348,-0.115,0.000,0.002,0.000,0.002,0.027,0.000,-10.396,-10.231,-10.713,-0.309,-0.002,-0.514,0.376,0.489,0.136,5.225,5.476,5.002
530131,0.797,9.947,9.960,9.903,-1.277,0.133,-3.027,0.000,0.001,0.000,0.001,0.005,0.000,-11.229,-9.763,-12.975,-1.968,-1.952,-1.976,1.440,1.462,1.416,0.522,0.580,0.515
530161,0.424,10.390,10.420,10.358,0.487,0.572,0.397,0.020,0.042,0.002,0.141,0.252,0.016,-9.906,-9.805,-10.008,-0.418,-0.280,-0.552,0.872,0.972,0.779,4.987,5.328,4.593
530176,0.260,9.479,9.531,9.435,-0.268,-0.125,-0.396,0.001,0.008,0.000,0.009,0.125,0.001,-9.751,-9.611,-9.881,-0.621,-0.442,-0.823,0.148,0.234,0.076,4.730,5.332,4.168
530193,0.326,9.132,9.177,9.083,-0.989,-0.871,-1.090,0.000,0.001,0.000,0.007,0.052,0.001,-10.116,-9.981,-10.236,-1.337,-1.198,-1.481,0.017,0.039,0.006,5.501,6.170,4.927
530196,0.266,8.632,8.749,8.562,-0.481,-0.382,-0.628,0.001,0.012,0.000,0.031,0.333,0.003,-9.139,-9.010,-9.288,-0.715,-0.539,-1.079,0.046,0.137,0.012,3.818,4.505,3.174
530212,0.678,8.940,9.024,8.846,-1.595,-1.008,-2.536,0.001,0.017,0.000,0.011,0.185,0.001,-10.541,-9.900,-11.518,-0.788,-0.291,-1.363,0.599,0.860,0.335,4.065,4.717,3.288
530221,0.737,9.658,9.735,9.577,0.558,0.673,0.459,0.000,0.003,0.000,0.003,0.022,0.001,-9.092,-8.961,-9.224,-0.823,-0.537,-1.038,0.371,0.545,0.232,2.671,3.077,2.213
530244,0.598,9.956,9.999,9.914,0.047,0.191,-0.095,0.000,0.003,0.000,0.005,0.038,0.001,-9.916,-9.754,-10.064,-0.616,-0.405,-0.817,0.487,0.595,0.378,4.291,4.646,3.935
530247,0.427,9.422,9.478,9.369,-0.475,-0.377,-0.583,0.003,0.031,0.000,0.040,0.371,0.001,-9.899,-9.782,-10.028,-0.902,-0.707,-1.133,0.139,0.204,0.080,4.595,5.162,4.042
530272,0.728,9.838,9.911,9.745,0.224,0.410,0.018,0.001,0.007,0.000,0.011,0.093,0.001,-9.635,-9.378,-9.842,-1.285,-1.047,-1.577,0.194,0.289,0.091,2.621,3.145,1.992
530276,0.190,9.102,9.153,9.059,-0.536,-0.396,-0.668,0.000,0.001,0.000,0.005,0.032,0.001,-9.641,-9.482,-9.791,-0.731,-0.626,-0.839,0.013,0.029,0.004,4.919,5.663,4.342
530281,0.345,8.763,8.834,8.684,-1.837,-1.435,-2.485,0.001,0.014,0.000,0.011,0.172,0.001,-10.608,-10.156,-11.288,-0.995,-0.664,-1.387,0.387,0.563,0.209,5.514,6.356,4.719
530283,0.320,10.003,10.034,9.970,-0.029,0.087,-0.136,0.001,0.007,0.000,0.008,0.075,0.001,-10.032,-9.908,-10.149,-0.537,-0.404,-0.670,0.361,0.430,0.284,5.571,6.027,5.160
530289,0.434,9.109,9.154,9.052,-0.915,-0.794,-1.033,0.014,0.057,0.000,0.222,0.608,0.003,-10.021,-9.891,-10.141,-1.634,-1.405,-1.829,0.081,0.163,0.028,4.545,5.013,3.999
530302,0.699,9.675,9.747,9.602,0.088,0.211,-0.045,0.001,0.011,0.000,0.005,0.090,0.000,-9.597,-9.450,-9.728,-1.150,-0.879,-1.443,0.326,0.431,0.216,3.474,3.920,3.016
530325,0.532,10.071,10.109,10.032,0.203,0.345,0.048,0.000,0.003,0.000,0.003,0.035,0.000,-9.873,-9.706,-10.041,-0.533,-0.330,-0.760,0.276,0.403,0.164,4.349,4.747,3.915
530327,0.718,10.046,10.120,9.872,1.071,1.226,0.898,0.001,0.005,0.000,0.004,0.028,0.000,-9.017,-8.675,-9.185,-0.722,-0.549,-0.869,1.091,1.246,0.844,2.380,3.308,1.294
530328,0.567,10.868,10.895,10.834,0.645,0.751,0.556,0.000,0.002,0.000,0.002,0.014,0.000,-10.226,-10.095,-10.326,-0.463,-0.327,-0.590,1.740,1.811,1.668,4.531,4.830,4.229
530348,0.621,9.377,9.481,9.265,-0.308,-0.088,-0.571,0.001,0.013,0.000,0.004,0.087,0.000,-9.695,-9.414,-9.987,-0.973,-0.521,-1.446,1.024,1.219,0.773,3.482,4.132,2.637
530394,0.290,9.375,9.398,9.345,-0.520,-0.388,-0.627,0.081,0.099,0.063,0.505,0.589,0.414,-9.898,-9.765,-9.989,0.001,0.093,-0.097,0.241,0.353,0.151,5.503,5.739,5.205
530399,0.110,9.316,9.355,9.279,-0.696,-0.542,-0.864,0.001,0.007,0.000,0.017,0.141,0.002,-10.015,-9.863,-10.176,-0.601,-0.507,-0.702,0.067,0.098,0.039,6.753,7.499,6.183
530446,0.626,9.802,9.881,9.721,0.447,0.572,0.343,0.001,0.006,0.000,0.007,0.048,0.001,-9.360,-9.178,-9.499,-0.775,-0.564,-0.997,0.794,0.879,0.689,3.426,4.020,2.795
530460,0.190,8.737,8.854,8.694,-3.419,-2.762,-4.891,0.000,0.002,0.000,0.005,0.028,0.001,-12.177,-11.499,-13.665,-1.912,-1.820,-1.959,0.477,0.535,0.404,7.408,10.420,6.594
530463,0.305,9.316,9.365,9.273,-0.526,-0.387,-0.643,0.001,0.006,0.000,0.009,0.102,0.001,-9.844,-9.691,-9.970,-0.636,-0.472,-0.800,0.132,0.198,0.070,4.805,5.403,4.203
530487,0.342,9.380,9.448,9.316,-0.633,-0.502,-0.782,0.001,0.022,0.000,0.016,0.257,0.001,-10.018,-9.852,-10.189,-1.105,-0.893,-1.370,0.260,0.354,0.156,4.754,5.272,4.095
530520,0.601,9.597,9.701,9.512,0.126,0.306,-0.100,0.001,0.013,0.000,0.005,0.121,0.001,-9.488,-9.299,-9.695,-0.903,-0.464,-1.277,0.501,0.671,0.287,3.281,3.754,2.603
530540,0.094,8.294,8.385,8.244,-4.490,-3.698,-6.459,0.000,0.001,0.000,0.002,0.010,0.000,-12.811,-11.999,-14.777,-1.942,-1.888,-1.969,0.798,0.843,0.738,9.399,11.592,7.814
530585,0.635,9.283,9.361,9.205,-0.161,-0.020,-0.297,0.078,0.159,0.042,0.511,0.695,0.332,-9.448,-9.278,-9.612,-0.939,-0.662,-1.331,0.211,0.362,0.103,3.618,4.044,3.092
530588,0.785,9.802,9.909,9.688,0.552,1.286,0.325,0.518,1.110,0.003,0.780,0.915,0.021,-9.249,-8.408,-9.559,-0.634,-0.285,-1.190,0.493,1.341,0.226,2.832,3.523,0.574
530602,0.615,9.500,9.573,9.395,-0.701,-0.259,-1.285,0.001,0.009,0.000,0.008,0.100,0.001,-10.215,-9.685,-10.827,-0.387,-0.077,-0.827,0.398,0.620,0.190,4.062,4.781,3.305
530633,0.739,10.614,10.643,10.581,1.014,1.158,0.913,0.000,0.002,0.000,0.002,0.013,0.000,-9.594,-9.448,-9.718,-0.137,0.022,-0.314,0.305,0.395,0.232,3.641,3.843,3.427
530673,0.748,9.820,9.858,9.777,-0.127,-0.005,-0.261,0.000,0.003,0.000,0.006,0.042,0.001,-9.945,-9.802,-10.093,-0.898,-0.734,-1.080,0.154,0.238,0.084,4.029,4.437,3.644
