,wavelen,flux,flux_unc,mask
308,3246.400000000056,0.0,0.0,False
309,3247.200000000056,0.0,0.0,False
310,3248.0000000000564,0.0,0.0,False
311,3248.8000000000566,0.0,0.0,False
312,3249.6000000000568,0.0,0.0,False
313,3250.400000000057,0.0,0.0,False
314,3251.200000000057,0.0,0.0,False
315,3252.0000000000573,0.0,0.0,False
316,3252.8000000000575,0.0,0.0,False
317,3253.6000000000577,0.0,0.0,False
318,3254.400000000058,0.0,0.0,False
319,3255.200000000058,0.0,0.0,False
320,3256.000000000058,0.0,0.0,False
321,3256.8000000000584,0.0,0.0,False
322,3257.6000000000586,0.0,0.0,False
323,3258.4000000000588,0.0,0.0,False
324,3259.200000000059,0.0,0.0,False
325,3260.000000000059,0.0,0.0,False
326,3260.8000000000593,0.0,0.0,False
327,3261.6000000000595,0.0,0.0,False
328,3262.4000000000597,0.0,0.0,False
329,3263.20000000006,0.0,0.0,False
330,3264.00000000006,0.0,0.0,False
331,3264.80000000006,0.0,0.0,False
332,3265.6000000000604,0.0,0.0,False
333,3266.4000000000606,0.0,0.0,False
334,3267.2000000000608,0.0,0.0,False
335,3268.000000000061,0.0,0.0,False
336,3268.800000000061,0.0,0.0,False
337,3269.6000000000613,0.0,0.0,False
338,3270.4000000000615,0.0,0.0,False
339,3271.2000000000617,0.0,0.0,False
340,3272.000000000062,0.0,0.0,False
341,3272.800000000062,0.0,0.0,False
342,3273.600000000062,0.0,0.0,False
343,3274.4000000000624,0.0,0.0,False
344,3275.2000000000626,0.0,0.0,False
345,3276.0000000000628,0.0,0.0,False
346,3276.800000000063,0.0,0.0,False
347,3277.600000000063,0.0,0.0,False
348,3278.4000000000633,0.0,0.0,False
349,3279.2000000000635,0.0,0.0,False
350,3280.0000000000637,0.0,0.0,False
351,3280.800000000064,0.0,0.0,False
352,3281.600000000064,0.0,0.0,False
353,3282.400000000064,0.0,0.0,False
354,3283.2000000000644,0.0,0.0,False
355,3284.0000000000646,0.0,0.0,False
356,3284.8000000000648,0.0,0.0,False
357,3285.600000000065,0.0,0.0,False
358,3286.400000000065,0.0,0.0,False
359,3287.2000000000653,0.0,0.0,False
360,3288.0000000000655,0.0,0.0,False
361,3288.8000000000657,0.0,0.0,False
362,3289.600000000066,0.0,0.0,False
363,3290.400000000066,0.0,0.0,False
364,3291.200000000066,0.0,0.0,False
365,3292.0000000000664,0.0,0.0,False
366,3292.8000000000666,0.0,0.0,False
367,3293.6000000000668,0.0,0.0,False
368,3294.400000000067,0.0,0.0,False
369,3295.200000000067,0.0,0.0,False
370,3296.0000000000673,0.0,0.0,False
371,3296.8000000000675,0.0,0.0,False
372,3297.6000000000677,0.0,0.0,False
373,3298.400000000068,0.0,0.0,False
374,3299.200000000068,0.0,0.0,False
375,3300.000000000068,0.0,0.0,False
376,3300.8000000000684,0.0,0.0,False
377,3301.6000000000686,0.0,0.0,False
378,3302.4000000000688,0.0,0.0,False
379,3303.200000000069,0.0,0.0,False
380,3304.000000000069,0.0,0.0,False
381,3304.8000000000693,0.0,0.0,False
382,3305.6000000000695,0.0,0.0,False
383,3306.4000000000697,0.0,0.0,False
384,3307.20000000007,0.0,0.0,False
385,3308.00000000007,0.0,0.0,False
386,3308.80000000007,0.0,0.0,False
387,3309.6000000000704,0.0,0.0,False
388,3310.4000000000706,0.0,0.0,False
389,3311.2000000000708,0.0,0.0,False
390,3312.000000000071,0.0,0.0,False
391,3312.800000000071,0.0,0.0,False
392,3313.6000000000713,0.0,0.0,False
393,3314.4000000000715,0.0,0.0,False
394,3315.2000000000717,0.0,0.0,False
395,3316.000000000072,0.0,0.0,False
396,3316.800000000072,0.0,0.0,False
397,3317.600000000072,0.0,0.0,False
398,3318.4000000000724,0.0,0.0,False
399,3319.2000000000726,0.0,0.0,False
400,3320.0000000000728,0.0,0.0,False
401,3320.800000000073,0.0,0.0,False
402,3321.600000000073,0.0,0.0,False
403,3322.4000000000733,0.0,0.0,False
404,3323.2000000000735,0.0,0.0,False
405,3324.0000000000737,0.0,0.0,False
406,3324.800000000074,0.0,0.0,False
407,3325.600000000074,0.0,0.0,False
408,3326.400000000074,0.0,0.0,False
409,3327.2000000000744,0.0,0.0,False
410,3328.0000000000746,0.0,0.0,False
